"locus"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"PROKKA_00001_igtop"	141.387316691456	0.00408628952694693	0.048650118169732	0.605101920505172	0.998745989301705
"PROKKA_00001_igbot"	10.8290162545568	-0.00305415511380585	0.0936165706565818	0.822023726878546	0.998745989301705
"PROKKA_00001_sense"	881.455611787221	0.000114537512473773	0.0302729973868755	0.981729611512213	0.998745989301705
"PROKKA_00001_antis"	19.0400688396259	0.0274322545754223	0.134211220333928	0.161191658968716	0.97803947685988
"PROKKA_00002_igtop"	21.1064696075533	0.0245532336785912	0.124781641998147	0.182747878707888	0.995589173802368
"PROKKA_00002_sense"	685.515637623459	-0.00048170804721366	0.0304544128968601	0.923621708107796	0.998745989301705
"PROKKA_00002_antis"	7.20882982056291	0.0226978156095276	0.14263142372203	0.210911209117451	0.998745989301705
"PROKKA_00003_igtop"	2.19311439593571	-0.023748954716941	0.191485872159804	0.111191423929403	NA
"PROKKA_00003_sense"	1738.23112911573	-0.00557698662721817	0.0499622108012728	0.4794775591304	0.998745989301705
"PROKKA_00003_antis"	10.0507794073794	0.0111558763063843	0.10605820268363	0.455063688940178	0.998745989301705
"PROKKA_00004_sense"	968.392114143169	-0.00350858956165357	0.0370799263677783	0.547613287613767	0.998745989301705
"PROKKA_00004_antis"	61.6519044897137	0.0074734298055411	0.0679992529537498	0.491381335122302	0.998745989301705
"PROKKA_00005_sense"	84.0649007976017	0.010149107785778	0.0702208327830074	0.353623125644682	0.998745989301705
"PROKKA_00005_antis"	12.5726609917132	-0.0188327147612178	0.119648051126084	0.266246119703056	0.998745989301705
"PROKKA_00006_igbot"	5.43111069551379	-0.00256546675399742	0.105596271126623	0.852652646818364	NA
"PROKKA_00006_sense"	118.447918902941	0.00947391420587947	0.0625992408297612	0.325429162593279	0.998745989301705
"PROKKA_00006_antis"	9.49607129541501	0.0306227632737813	0.159511791317314	0.138966097699594	0.951060631658852
"PROKKA_00007_igtop"	5.94719596313036	0.0155363016471399	0.130786537901142	0.330593348508073	NA
"PROKKA_00007_sense"	3.39779073234465	0.012889063243897	0.136000230266546	0.382474108327156	NA
"PROKKA_00007_antis"	7.59824425102324	-0.00661466589425531	0.102242970273743	0.640545868483647	0.998745989301705
"PROKKA_00008_sense"	343.92795653001	-0.102395721391643	0.203394990159838	0.0171617175951246	0.493577133373904
"PROKKA_00008_antis"	8.77470284431894	-0.00604453757631765	0.100864668823578	0.667411040676327	0.998745989301705
"PROKKA_00009_sense"	270.085672518828	-0.00718879113899838	0.0523830010223404	0.372056151265734	0.998745989301705
"PROKKA_00009_antis"	5.62888134162473	0.00487609365548656	0.107715639485061	0.727727794813925	NA
"PROKKA_00010_igtop"	9.17540719022792	0.015759781156612	0.123248552186877	0.330665691225503	0.998745989301705
"PROKKA_00010_sense"	17.1634229186418	0.000286262008476402	0.0826771102266789	0.982157821973074	0.998745989301705
"PROKKA_00011_igtop"	71.4989483608984	0.256263146738966	0.353592775988843	0.00469283106669428	0.239789446807876
"PROKKA_00011_sense"	466.385812905875	0.00355880385974358	0.0383619230270775	0.557306243282376	0.998745989301705
"PROKKA_00011_antis"	18.0754275226045	0.0318057579564343	0.148499239737264	0.133833399865427	0.948595859037024
"PROKKA_00012_igtop"	114.064283832149	0.00385310544822485	0.0550653179480843	0.671462688398743	0.998745989301705
"PROKKA_00012_sense"	56.8193643149059	0.0117143128964621	0.0793253968453642	0.342144435248409	0.998745989301705
"PROKKA_00012_antis"	2.93375756429259	0.00294147749015347	0.120168757309959	0.825592459601171	NA
"PROKKA_00013_igtop"	15.9681156166116	0.0124518762638514	0.102688102891511	0.40546693722282	0.998745989301705
"PROKKA_00013_sense"	54.1105193491128	0.0152443932147733	0.087250391657552	0.256129266632611	0.998745989301705
"PROKKA_00013_antis"	16.2290825766841	0.00147899407080005	0.081079534031789	0.907031896031895	0.998745989301705
"PROKKA_00014_igtop"	3.09551329034333	-0.00299926620009567	0.121111146941365	0.821491320375217	NA
"PROKKA_00014_sense"	7.61860647507396	0.00446109297311917	0.100041359403665	0.748178825074861	0.998745989301705
"PROKKA_00014_antis"	12.0161029505114	-0.00462420715238547	0.087807591305473	0.727904397701749	0.998745989301705
"PROKKA_00015_igtop"	4.90995279292214	-0.00461760227152718	0.10988766007039	0.740646547937425	NA
"PROKKA_00015_igbot"	18.1829080259161	0.0225595025824523	0.122306281831178	0.206833490579573	0.998745989301705
"PROKKA_00015_sense"	12.3891364882026	0.00559925959345199	0.0896293167675279	0.677646369938158	0.998745989301705
