locus	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	product	locusNumber
PROKKA_00718_igtop	66.2063352665891	1.6666383210854	0.419750124325483	3.97054872530079	7.17072886893839e-05	0.0182440726010929	rpmD	50S ribosomal protein L30	PROKKA_00718
PROKKA_01411_igtop	19.269172543957	-4.28076346783781	0.866260701539313	-4.9416572404024	7.74613075254509e-07	0.00043357675865579	n/a	phosphoketolase	PROKKA_01411
PROKKA_01712_antis	33.9317098918651	-1.71371398170065	0.447980639987309	-3.82541973632879	0.000130549464436827	0.0304470362058778	n/a	hypothetical protein	PROKKA_01712
PROKKA_02775_sense	38.7889199295596	1.83862371423303	0.410410378719473	4.47996398134411	7.46556363115078e-06	0.00284913055668827	rhlG_5	beta-ketoacyl reductase	PROKKA_02775
PROKKA_02920_sense	11.2967664835257	3.12494432454003	0.751523549212627	4.15814558015387	3.20841539721069e-05	0.00962066274106463	n/a	putative ABC transporter periplasmic substrate-binding protein	PROKKA_02920
PROKKA_02923_sense	11.9448478074297	3.23380844371548	0.739308774282291	4.37409720567	1.21936040134872e-05	0.00426572913738493	n/a	putative adhesion protein	PROKKA_02923
PROKKA_02926_sense	8.20852440200401	3.54076790243457	0.947129533954003	3.73841990509245	0.00018518046916244	0.0397830801669729	n/a	putative thiamine pyrophosphate-requiring enzyme-like protein	PROKKA_02926
PROKKA_03008_sense	30.8012162422036	-1.73362279620213	0.465243376873625	-3.72627077004695	0.000194333641890075	0.0397957379831481	n/a	gluconate permease	PROKKA_03008
PROKKA_03522_sense	65.6101255769589	1.53577393781426	0.349009471037502	4.40037897323778	1.0806198510821e-05	0.00394473229116753	n/a	hypothetical protein	PROKKA_03522
PROKKA_04390_antis	13.544603420077	-4.41191772699021	0.980005413912933	-4.50193199379833	6.73385300800606e-06	0.00269225856453423	n/a	lipoprotein SlyB	PROKKA_04390
PROKKA_05336_sense	131.124950946064	-1.18281870045958	0.294964737170649	-4.0100342563161	6.07099393617093e-05	0.0168074057928248	cdrB_5	cyclic diguanylate-regulated TPS partner B CdrB	PROKKA_05336
PROKKA_05337_sense	463.4197242878	-1.66516357456678	0.277950079553513	-5.99087281155532	2.08717827487757e-09	2.92065813264535e-06	cdrA_2	cyclic diguanylate-regulated TPS partner A CdrA	PROKKA_05337
PROKKA_05338_igbot	369.381847739626	-1.81736878253724	0.31270910765277	-5.81169124295298	6.18448276379876e-09	6.4906146606068e-06	hprA	glycerate dehydrogenase	PROKKA_05338
PROKKA_05523_igtop	65.1665498379719	-1.58733817820161	0.432723059861769	-3.66825419174258	0.000244212326680062	0.0466001521546772	n/a	putative lipoprotein	PROKKA_05523
PROKKA_06349_igbot	12.726166701796	2.61948645315613	0.695390288846998	3.76692987401277	0.000165267398350584	0.0365153967513553	n/a	metalloendopeptidase	PROKKA_06349
