"locus"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"PROKKA_00001_igtop"	130.628059616122	-0.00123230537665662	0.0331440494641061	0.728877935099609	0.999768743672382
"PROKKA_00001_igbot"	9.31186079741915	-0.000862095820547788	0.0718346489147691	0.91234302778321	0.999768743672382
"PROKKA_00001_sense"	789.93707036398	0.000909751232950884	0.0256867643307254	0.759442928226404	0.999768743672382
"PROKKA_00001_antis"	15.0774990062995	0.00914322108355989	0.0944056152170747	0.334250031021902	0.999768743672382
"PROKKA_00002_igtop"	23.8986627825587	0.00297265583736251	0.0558673793442607	0.611504114605491	0.999768743672382
"PROKKA_00002_sense"	617.822498419187	0.000955983229699791	0.0259025716442519	0.748715211423838	0.999768743672382
"PROKKA_00002_antis"	4.78442896510225	0.00984169135106389	0.131167711966971	0.425138781754811	NA
"PROKKA_00003_igtop"	2.87503052745921	0.00713616351351827	0.123162631226821	0.542382123083826	NA
"PROKKA_00003_sense"	1507.64906867119	0.00129394258483348	0.0272599968146798	0.674028396543243	0.999768743672382
"PROKKA_00003_antis"	10.5195552583976	-0.00116902334746957	0.0672774325499634	0.873400316708103	0.999768743672382
"PROKKA_00004_sense"	994.42448150486	0.00179579623142616	0.0276116817210352	0.565410621744909	0.999768743672382
"PROKKA_00004_antis"	53.3898696467037	-0.00362376636542164	0.0487436505695875	0.461513985132047	0.999768743672382
"PROKKA_00005_sense"	84.0262319271474	-0.00851521292401593	0.0661127710322076	0.182937257889768	0.999768743672382
"PROKKA_00005_antis"	7.87013444832175	-0.00383762350842974	0.084537946768658	0.667991532952121	0.999768743672382
"PROKKA_00006_igbot"	9.01299039056208	-0.00656611235830227	0.0957341320143006	0.504744246332966	0.999768743672382
"PROKKA_00006_sense"	114.750353018203	-0.000415002071396507	0.0301219864907272	0.900011554878477	0.999768743672382
"PROKKA_00006_antis"	8.75886152548252	-0.00289602342547046	0.0787036668089242	0.731169920097341	0.999768743672382
"PROKKA_00007_igtop"	7.82582203061168	-0.0198905421655738	0.152089384073458	0.181087041938796	0.999768743672382
"PROKKA_00007_sense"	4.10357986643236	0.00608916556873812	0.108304459489797	0.575875970037924	NA
"PROKKA_00007_antis"	2.65026060354654	0.00941457907631713	0.133170163143208	0.444645396387371	NA
"PROKKA_00008_sense"	277.123916106392	0.0133685002422064	0.0774050291752385	0.0854524791071078	0.999768743672382
"PROKKA_00008_antis"	4.05392228982308	-0.00379853693710003	0.106976794418509	0.723681500444387	NA
"PROKKA_00009_sense"	241.212692064929	0.0019234973107503	0.030423979945443	0.560677648249662	0.999768743672382
"PROKKA_00009_antis"	3.80975917423853	0.00665590919934184	0.115189690318591	0.556642031491999	NA
"PROKKA_00010_igtop"	6.7567364913515	0.0217189354813512	0.16177521089783	0.166910885260835	NA
"PROKKA_00010_sense"	17.4593343236378	0.000966728400282877	0.0549451759423774	0.871464389035345	0.999768743672382
"PROKKA_00011_igtop"	88.0710537973881	0.00075504899070135	0.0356254879976118	0.843773420930246	0.999768743672382
