locus	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	product	locusNumber
PROKKA_00087_sense	315.624004890798	-0.679420370455895	0.231024503929126	-2.94090176107175	0.00327258304710422	0.037126890430941	tssA1_1	TssA1	PROKKA_00087
PROKKA_00088_sense	217.277834964662	-0.702532837036976	0.204544260996409	-3.43462502254859	0.000593374285611094	0.0099197225592505	tssB1_1	TssB1	PROKKA_00088
PROKKA_00501_igtop	59.5327844861757	1.05205438473691	0.309248822268903	3.40196731233501	0.000669026393305115	0.0107685755086782	n/a	putative permease	PROKKA_00501
PROKKA_00794_sense	83.8082617460015	4.20232261514345	1.05121433303743	3.99758877240672	6.39909956986456e-05	0.00161449674730478	fpvB	second ferric pyoverdine receptor FpvB	PROKKA_00794
PROKKA_00834_sense	83.6245659843556	1.36188942265403	0.318861114066019	4.27110538907562	1.94506456733546e-05	0.000634847462949769	n/a	putative SPFH domain protein	PROKKA_00834
PROKKA_00839_igtop	67.7686705860104	2.18860900026702	0.345911881821652	6.32707089661477	2.49858576435186e-10	2.41774916609341e-08	n/a	hypothetical protein	PROKKA_00839
PROKKA_00839_sense	24.3278448430319	2.57568984448428	0.526006550301214	4.89668777510343	9.74655119902247e-07	5.07375845645315e-05	n/a	hypothetical protein	PROKKA_00839
PROKKA_00846_sense	29.6967226785003	2.18374946141663	0.455268966462223	4.79661391898942	1.61370200581074e-06	8.04405999866262e-05	n/a	putative transcriptional regulator	PROKKA_00846
PROKKA_00852_igtop	1502.89270188696	1.41732787414368	0.211009871928287	6.71687945777898	1.85657426209451e-11	2.15074976137005e-09	n/a	Holin phage lambda	PROKKA_00852
PROKKA_00852_sense	58.6185432227511	2.55002433920577	0.380368543037973	6.70408840552096	2.02667543547569e-11	2.3151952023316e-09	n/a	Holin phage lambda	PROKKA_00852
PROKKA_00853_sense	78.8415848640303	2.37521745434845	0.349217527417184	6.80154135422579	1.03505677222409e-11	1.25196205169752e-09	n/a	putative chitinase; lytic protein	PROKKA_00853
PROKKA_00854_sense	42.6805710661631	2.74675634161542	0.429601045272246	6.39373756615224	1.61879170646301e-10	1.64377305995781e-08	n/a	phage lysis regulatory protein LysB family	PROKKA_00854
PROKKA_00855_igtop	14.6704543617115	1.943856639784	0.580062045814574	3.35111847742817	0.000804858595102479	0.0125378067134808	n/a	HNH endonuclease	PROKKA_00855
PROKKA_00855_sense	213.881492097149	2.1106956421476	0.271159876662361	7.78395265600362	7.02930719215701e-15	1.07066762324984e-12	n/a	HNH endonuclease	PROKKA_00855
PROKKA_00856_sense	156.548940346265	2.67727216546636	0.326102150522826	8.20991876678519	2.21338190046015e-16	4.44026003202067e-14	n/a	phage terminase small subunit	PROKKA_00856
